,equity
2022-02-15,338803.32436757826
2022-02-16,339977.25323439384
2022-02-17,347552.19472122064
2022-02-18,348850.651256136
2022-02-22,350332.11095315753
2022-02-23,355572.35820556234
2022-02-24,346350.0856064678
2022-02-25,347540.79039891687
2022-02-28,348513.16750004166
2022-03-01,351929.77760109626
2022-03-02,351132.5813581953
2022-03-03,356043.5915185438
2022-03-04,361537.1163138578
2022-03-07,369609.1093676878
2022-03-08,370309.55276025395
2022-03-09,357882.3755854338
2022-03-10,359962.37606649083
2022-03-11,365045.4358368416
2022-03-14,363461.3167242042
2022-03-15,352144.89030259347
2022-03-16,342994.6967971331
2022-03-17,339759.86788829614
2022-03-18,334712.90805076243
2022-03-21,339711.0758557774
2022-03-22,336229.03909846046
2022-03-23,342832.66113105684
2022-03-24,341973.64177874883
2022-03-25,343483.45318959455
2022-03-28,340063.22402393876
2022-03-29,336040.97425483196
2022-03-30,338087.0110578542
2022-03-31,337088.545066362
2022-04-01,337286.29715127416
2022-04-04,337819.18046324246
2022-04-05,334575.6189772289
2022-04-06,333883.8777709338
2022-04-07,334516.42050517316
2022-04-08,332325.40588158305
2022-04-11,327629.6811865524
2022-04-12,330711.5901722716
2022-04-13,333552.3040291286
2022-04-14,334043.9882844583
2022-04-18,332732.2750596759
2022-04-19,332474.82644218206
2022-04-20,331773.8372195782
2022-04-21,332216.4852586858
2022-04-22,332719.0674950693
2022-04-25,328568.86217316776
2022-04-26,332150.4233063513
2022-04-27,333437.2401717529
2022-04-28,329454.3596373839
2022-04-29,333620.3321813625
2022-05-02,328605.76351011364
2022-05-03,327369.4850292942
2022-05-04,324192.2663910844
2022-05-05,329951.43788063485
2022-05-06,333027.5244438502
2022-05-09,334124.161672511
2022-05-10,332565.0537251536
2022-05-11,338682.8578098647
2022-05-12,337724.17176983255
2022-05-13,331320.32837762544
2022-05-16,334340.3392750006
2022-05-17,328099.60989345965
2022-05-18,334743.54423921276
2022-05-19,341868.8142661074
2022-05-20,340920.3697267153
2022-05-23,337024.9018150645
2022-05-24,340358.80758402316
2022-05-25,337584.695466652
2022-05-26,331900.3093855694
2022-05-27,325524.95667489135
2022-05-31,325150.89023050695
2022-06-01,324526.07774410344
2022-06-02,318119.3913137896
2022-06-03,322561.3505838436
2022-06-06,321091.71411932935
2022-06-07,322813.84757060785
2022-06-08,324311.3337287855
2022-06-09,325016.9431931989
2022-06-10,327786.1766677768
2022-06-13,328981.3305846342
2022-06-14,331351.7215199432
2022-06-15,327196.4307178736
2022-06-16,331882.694287862
2022-06-17,329690.1900399478
2022-06-21,325166.12378737686
2022-06-22,325385.0505159573
2022-06-23,321826.1404106159
2022-06-24,312854.0908535528
2022-06-27,315040.02385634015
2022-06-28,322872.1394459367
2022-06-29,321269.09082983935
2022-06-30,323723.93483453715
2022-07-01,320554.0778302697
2022-07-05,317804.78378789313
2022-07-06,316058.6850544398
2022-07-07,311479.04101904447
2022-07-08,312032.8732830367
2022-07-11,315934.1491186285
2022-07-12,318190.7103564759
2022-07-13,318392.9714441846
2022-07-14,320355.40924906405
2022-07-15,315057.14334788045
2022-07-18,316546.78488121904
2022-07-19,310665.936465983
2022-07-20,310459.67292859877
2022-07-21,309412.72650181263
2022-07-22,309430.9150090819
2022-07-25,309177.1814961471
2022-07-26,310496.55390664155
2022-07-27,307353.46330003033
2022-07-28,307171.82289468445
2022-07-29,306653.2988403264
2022-08-01,306750.9483723848
2022-08-02,305868.90489682887
2022-08-03,307797.24075601413
2022-08-04,307399.6505981026
2022-08-05,306903.72132790677
2022-08-08,306553.91628170136
2022-08-09,306782.8080912012
2022-08-10,308310.2146058458
2022-08-11,307828.28934215393
2022-08-12,310244.0776558772
2022-08-15,310871.6539616841
2022-08-16,310642.14557711146
2022-08-17,310973.6483440924
2022-08-18,311230.87196344754
2022-08-19,309594.1464585344
2022-08-22,308278.7737124924
2022-08-23,308703.4944524525
2022-08-24,309274.10606394324
2022-08-25,309316.7556879899
2022-08-26,307397.99264412076
2022-08-29,307135.9443824472
2022-08-30,306111.82226534985
2022-08-31,306510.34248370107
2022-09-01,305241.9407840576
2022-09-02,306672.38309484953
2022-09-06,307024.79192539724
2022-09-07,306169.24173816486
2022-09-08,304809.6993923639
2022-09-09,303356.184989144
2022-09-12,302774.59100004425
2022-09-13,307082.96945184673
2022-09-14,305603.71554270934
2022-09-15,307613.50538902014
2022-09-16,306911.04598688055
2022-09-19,306462.8339027006
2022-09-20,309298.6176239899
2022-09-21,312689.5232971099
2022-09-22,311518.9709137657
2022-09-23,314355.7730131175
2022-09-26,317963.3770635108
2022-09-27,319290.50507945946
2022-09-28,314283.90411263553
2022-09-29,318596.6318661953
2022-09-30,322380.41607071203
2022-10-03,314475.5908066256
2022-10-04,305845.9231267206
2022-10-05,306258.276971148
2022-10-06,309393.4367227909
2022-10-07,318535.0631590535
2022-10-10,321659.50745207357
2022-10-11,325807.21469493123
2022-10-12,324964.9950173776
2022-10-13,316029.4700539837
2022-10-14,320719.39118307416
2022-10-17,312348.91215349175
2022-10-18,308009.94892188365
2022-10-19,308179.2135088083
2022-10-20,309044.01498359314
2022-10-21,306363.07314750727
2022-10-24,303309.74992534646
2022-10-25,298446.1675037952
2022-10-26,301257.78649956046
2022-10-27,304813.3108444809
2022-10-28,305389.04886095657
2022-10-31,306558.4908197145
2022-11-01,308646.0946045789
2022-11-02,308562.2955791101
2022-11-03,310604.9737799747
2022-11-04,310525.5860808403
2022-11-07,310558.5806766609
2022-11-08,311821.6196596695
2022-11-09,310052.520127053
2022-11-10,306419.4381832029
2022-11-11,303781.4047073036
2022-11-14,305523.42909550545
2022-11-15,304988.3089634201
2022-11-16,306397.7007298569
2022-11-17,307611.1129329122
2022-11-18,308522.63204713276
2022-11-21,311178.06499750033
2022-11-22,312263.8000149728
2022-11-23,311215.6521068727
2022-11-25,311110.5432589705
2022-11-28,309639.67999338446
2022-11-29,310321.4029056554
2022-11-30,309683.76923499827
2022-12-01,310551.01178824686
2022-12-02,310150.5272713364
2022-12-05,307864.4563364209
2022-12-06,306009.6943818411
2022-12-07,307136.1388833673
2022-12-08,308664.6384266023
2022-12-09,307605.0980283569
2022-12-12,309923.80186656886
2022-12-13,310802.8378113054
2022-12-14,310325.9040211793
2022-12-15,304740.0379700497
2022-12-16,304343.88069497794
2022-12-19,304055.19950834184
2022-12-20,303967.0223529471
2022-12-21,305059.08916067675
2022-12-22,305793.4651624034
2022-12-23,305613.5955764882
2022-12-27,307298.1229053342
2022-12-28,307869.67746455147
2022-12-29,304777.6534858139
2022-12-30,304028.543136755
2023-01-03,304769.29207296943
2023-01-04,303210.3442971469
2023-01-05,304205.4516993987
2023-01-06,301681.31632685807
2023-01-09,298148.4012152459
2023-01-10,297689.25885105133
2023-01-11,295548.95124701696
2023-01-12,295120.23946255184
2023-01-13,296468.2739231084
2023-01-17,294661.4104431405
2023-01-18,292095.8122652301
2023-01-19,291753.7363687583
2023-01-20,291934.91906445613
2023-01-23,293555.97138162947
2023-01-24,294437.53696432477
2023-01-25,294900.98057960975
2023-01-26,296091.83765938703
2023-01-27,297921.21903779294
2023-01-30,293612.4869727727
2023-01-31,295286.8236394788
2023-02-01,297358.4363880029
2023-02-02,298713.8312306275
2023-02-03,298544.03671718243
2023-02-06,297122.5898478569
2023-02-07,301349.57008189335
2023-02-08,300907.4530033823
2023-02-09,298960.1661581306
2023-02-10,295932.77038893854
2023-02-13,297636.4757650697
2023-02-14,299092.86508124036
2023-02-15,299466.93057300936
2023-02-16,295310.9356542045
2023-02-17,291087.7488026053
2023-02-21,287749.0435444094
2023-02-22,287057.87092749286
2023-02-23,290910.0223592057
2023-02-24,291874.5009141969
2023-02-27,292691.82389582973
2023-02-28,293264.4719544403
2023-03-01,293599.8785529437
2023-03-02,292913.1904966368
2023-03-03,292680.5610404148
2023-03-06,291037.3159121676
2023-03-07,289903.813379154
2023-03-08,289936.06314112403
2023-03-09,289685.3639817314
2023-03-10,288798.71165330743
2023-03-13,288255.75038327585
2023-03-14,288625.53973273135
2023-03-15,288374.43186846055
2023-03-16,289517.8219630498
2023-03-17,288697.92127687926
2023-03-20,287550.29477172275
2023-03-21,289228.88442043547
2023-03-22,290459.7555023489
2023-03-23,292854.7828035426
2023-03-24,292885.15018904087
2023-03-27,290972.43790067645
2023-03-28,290791.69236148254
2023-03-29,292887.8805340568
2023-03-30,294132.9764497996
2023-03-31,295401.01790895837
2023-04-03,294742.91760390135
2023-04-04,294224.16652841674
2023-04-05,291800.83495315677
2023-04-06,292767.4254131358
2023-04-10,291891.0395646462
2023-04-11,288351.6430391497
2023-04-12,286922.0319216285
2023-04-13,292550.7517791197
2023-04-14,292785.50125517923
2023-04-17,292287.0197833365
2023-04-18,293042.26251438964
2023-04-19,291829.2112128689
2023-04-20,290211.5718876598
2023-04-21,290140.3918389941
2023-04-24,288857.2054036216
2023-04-25,284188.1551519252
2023-04-26,287977.05166152015
2023-04-27,297305.71710714995
2023-04-28,299691.82199645165
2023-05-01,301240.370491975
2023-05-02,297853.30869756616
2023-05-03,296070.26489254937
2023-05-04,294754.1245307902
2023-05-05,300401.0016307132
2023-05-08,301465.952842064
2023-05-09,300081.7383431239
2023-05-10,303953.31474464457
2023-05-11,305403.5897287174
2023-05-12,304648.11132547766
2023-05-15,305853.39389093535
2023-05-16,307086.20755551686
2023-05-17,310688.5646319145
2023-05-18,316723.8251166345
2023-05-19,314826.8961654755
2023-05-22,315597.2530628476
2023-05-23,311685.659175078
2023-05-24,312208.73786779214
2023-05-25,324327.26149158634
2023-05-26,331604.69081080373
2023-05-30,334216.25446177856
2023-05-31,331561.8386070653
2023-06-01,335392.3228403021
2023-06-02,336307.9072067444
2023-06-05,335844.32513400057
2023-06-06,336203.2618588462
2023-06-07,327090.3879966368
2023-06-08,331100.47412956756
2023-06-09,332669.11431747663
2023-06-12,337073.82659233536
2023-06-13,338407.5828409394
2023-06-14,341672.3577026272
2023-06-15,345714.01409578626
2023-06-16,343447.49007557007
2023-06-20,345668.1376800729
2023-06-21,340831.8287530687
2023-06-22,345144.7506774352
2023-06-23,343054.47797751793
2023-06-26,337193.89875416784
2023-06-27,343482.49951547035
2023-06-28,341967.0292071687
2023-06-29,340595.7071839211
2023-06-30,346651.6142930607
2023-07-03,345798.45274397486
2023-07-05,347215.31761428085
2023-07-06,344071.67293092737
2023-07-07,344001.9118894256
2023-07-10,344029.9634688044
2023-07-11,347676.1289693899
2023-07-12,354808.5088554275
2023-07-13,360082.430893797
2023-07-14,359516.0866381025
2023-07-17,361214.7466531762
2023-07-18,364389.1144387306
2023-07-19,366850.5537301446
2023-07-20,358288.32090612606
2023-07-21,355139.5677955599
2023-07-24,355598.76822156686
2023-07-25,358559.64106085646
2023-07-26,357705.46204064204
2023-07-27,358762.7384023505
2023-07-28,365251.61381593766
2023-07-31,364924.59101790225
2023-08-01,363925.27285797626
2023-08-02,355254.2275644771
2023-08-03,354566.86140185327
2023-08-04,355533.03176318586
2023-08-07,358963.8361315714
2023-08-08,355860.886003075
2023-08-09,351845.52743316424
2023-08-10,352319.03349018475
2023-08-11,352908.6576206853
2023-08-14,354082.113829188
2023-08-15,351475.2164396039
2023-08-16,348760.5822191356
2023-08-17,347463.27151272737
2023-08-18,348633.616081108
2023-08-21,348717.1060460729
2023-08-22,348639.44700962165
2023-08-23,348280.6733249132
2023-08-24,346078.28877438174
2023-08-25,347025.59179586795
2023-08-28,347252.56864942866
2023-08-29,348210.01071527594
2023-08-30,349527.81495201436
2023-08-31,352583.9759013968
2023-09-01,356622.75527503307
2023-09-05,356398.0903934832
2023-09-06,355590.93550212134
2023-09-07,355547.27632476244
2023-09-08,356183.49139080313
2023-09-11,355784.36250100646
2023-09-12,355261.3924636041
2023-09-13,355837.3958414347
2023-09-14,356020.43719811237
2023-09-15,352258.76120008307
2023-09-18,353361.2812744465
2023-09-19,354027.2684870212
2023-09-20,350376.9376813601
2023-09-21,343937.04479263106
2023-09-22,345182.27844207373
2023-09-25,347037.88921908266
2023-09-26,347509.17584781366
2023-09-27,351344.30985808565
2023-09-28,351009.7688527459
2023-09-29,349530.24557655805
2023-10-02,349136.3412928905
2023-10-03,351797.55591665476
2023-10-04,349829.0517244336
2023-10-05,356811.4690782796
2023-10-06,354035.8015199299
2023-10-09,352507.3092242768
2023-10-10,348114.21200030355
2023-10-11,350437.98061091197
2023-10-12,354729.03917051177
2023-10-13,353462.2240862576
2023-10-16,348876.66057255946
2023-10-17,349170.8215448094
2023-10-18,349067.9552565658
2023-10-19,344115.0117222073
2023-10-20,343953.1762440538
2023-10-23,345507.7465670754
2023-10-24,342442.43010801525
2023-10-25,341958.24004009954
2023-10-26,344107.36618839507
2023-10-27,346187.2916269756
2023-10-30,341930.4051670921
2023-10-31,339136.6830909083
2023-11-01,335559.1893370225
2023-11-02,328834.38632227527
2023-11-03,327720.26937215845
2023-11-06,328445.1303958407
2023-11-07,327994.53396614315
2023-11-08,328402.3163718316
2023-11-09,331979.0791371209
2023-11-10,333101.88166578475
2023-11-13,331395.93523998786
2023-11-14,328467.8701901308
2023-11-15,326912.80294224113
2023-11-16,328794.4450002646
2023-11-17,326852.19997075567
2023-11-20,329397.8523738461
2023-11-21,327018.1470853287
2023-11-22,329684.53612318856
2023-11-24,329002.9344479691
2023-11-27,328471.19890409044
2023-11-28,328762.6519905561
2023-11-29,327239.19987197465
2023-11-30,326271.7771903008
2023-12-01,325703.16389053996
2023-12-04,323052.90422561305
2023-12-05,324777.9405993382
2023-12-06,324217.90006037924
2023-12-07,328050.26954445237
2023-12-08,329797.02335586987
2023-12-11,328316.8605963356
2023-12-12,331138.3784445472
2023-12-13,332160.6869075382
2023-12-14,328063.9107705653
2023-12-15,329275.4638161267
2023-12-18,328959.1485176134
2023-12-19,330330.7559403516
2023-12-20,327810.423835729
2023-12-21,329043.5260018366
2023-12-22,328070.46155688673
2023-12-26,328071.4152417644
2023-12-27,328160.0490481467
2023-12-28,328987.6024757832
2023-12-29,328080.8198415065
2024-01-02,323366.54286315
2024-01-03,321695.0296803131
2024-01-04,321141.5491340854
2024-01-05,323033.1861735274
2024-01-08,326089.56770984706
2024-01-09,324841.998243468
2024-01-10,330592.31919602584
2024-01-11,330820.3658978585
2024-01-12,331283.9494513077
2024-01-16,330839.94345337147
2024-01-17,330063.23614032986
2024-01-18,332958.010767795
2024-01-19,337999.3436011033
2024-01-22,336598.54235083953
2024-01-23,336463.18610006437
2024-01-24,338309.6459923797
2024-01-25,340856.5189749898
2024-01-26,340682.1879427077
2024-01-29,345453.20087534864
2024-01-30,345527.42021716485
2024-01-31,340014.36766047525
2024-02-01,345242.88194356166
2024-02-02,358119.8848867725
2024-02-05,356847.46234935895
2024-02-06,355383.1708752067
2024-02-07,362126.50995186134
2024-02-08,361189.4663571812
2024-02-09,364152.1745111719
2024-02-12,363371.5018993766
2024-02-13,359293.9677876388
2024-02-14,365413.3685785897
2024-02-15,367827.7852636951
2024-02-16,364972.67328973906
2024-02-20,360600.35876894515
2024-02-21,359101.2618969461
2024-02-22,375771.3041364813
2024-02-23,375227.6005357333
2024-02-26,375126.8797019872
2024-02-27,377066.4200479024
2024-02-28,376497.6903672974
2024-02-29,379610.59641094133
2024-03-01,386036.278676384
2024-03-04,386071.343561007
2024-03-05,381812.28452047956
2024-03-06,385049.28633505845
2024-03-07,391381.70031655056
2024-03-08,385666.70891550265
2024-03-11,380715.0267034673
2024-03-12,391382.0765486791
2024-03-13,391040.60980634537
2024-03-14,389663.9722204394
2024-03-15,385513.5971894919
2024-03-18,388974.15450254484
2024-03-19,392407.4915988716
2024-03-20,396873.4757118373
2024-03-21,400528.2204398204
2024-03-22,400624.68551892426
2024-03-25,397654.70477585384
2024-03-26,393971.2962966455
2024-03-27,391368.2638878226
2024-03-28,389409.106816671
2024-04-01,387893.42981069436
2024-04-02,388233.22886389884
2024-04-03,387535.1352202796
2024-04-04,382926.552437449
2024-04-05,390009.14372308843
2024-04-08,386970.3216310899
2024-04-09,383691.48900005035
2024-04-10,384183.56248935
2024-04-11,388034.8159140834
2024-04-12,383571.52819499245
2024-04-15,377598.4459097267
2024-04-16,379796.11086913367
2024-04-17,378421.6323589224
2024-04-18,378975.6894159663
2024-04-19,371400.3254347021
2024-04-22,372393.05066711263
2024-04-23,370020.68822097045
2024-04-24,365370.89036668284
2024-04-25,363570.38895689225
2024-04-26,370138.96263779764
2024-04-29,362544.31643948785
2024-04-30,363024.7189615947
2024-05-01,359415.1347105695
2024-05-02,360585.9729258305
2024-05-03,359961.34167771606
2024-05-06,360175.35377672745
2024-05-07,361361.1600761684
2024-05-08,359692.93288447964
2024-05-09,359816.6165843221
2024-05-10,359317.6116363461
2024-05-13,358261.67440989055
2024-05-14,357057.35322880454
2024-05-15,357780.31264601176
2024-05-16,360248.98077942844
2024-05-17,361091.83967675734
2024-05-20,357263.26685789344
2024-05-21,360145.6866457959
2024-05-22,359185.6382322963
2024-05-23,354110.3128304118
2024-05-24,356406.81617821194
2024-05-28,354314.3713818462
2024-05-29,353791.47406835726
2024-05-30,351742.6351468346
2024-05-31,352797.65716474527
2024-06-03,355310.07811631256
2024-06-04,353026.68863937934
2024-06-05,356688.4125636612
2024-06-06,355621.8262843264
2024-06-07,356460.3097506595
2024-06-10,356192.3043698167
2024-06-11,359447.13459261914
2024-06-12,363642.4525133561
2024-06-13,364617.1958104417
2024-06-14,357929.63174391165
2024-06-17,359690.10521526035
2024-06-18,359823.93617119733
2024-06-20,355646.24546741147
2024-06-21,354617.69088486076
2024-06-24,350784.4019503547
2024-06-25,355444.6511484465
2024-06-26,358072.3006270438
2024-06-27,357831.5864033656
2024-06-28,353027.4778109876
2024-07-01,357016.6358331015
2024-07-02,360474.5132202769
2024-07-03,362536.7753058708
2024-07-05,367229.8728027922
2024-07-08,366988.1993349712
2024-07-09,367443.4823625613
2024-07-10,370125.5685316944
2024-07-11,360006.0573278682
2024-07-12,360890.2394975471
2024-07-15,363214.2554497418
2024-07-16,361875.98424037284
2024-07-17,354337.2445880363
2024-07-18,349216.4128658782
2024-07-19,347971.5608931222
2024-07-22,349484.4707682642
2024-07-23,347677.52986858855
2024-07-24,341558.81784642965
2024-07-25,343698.1043007985
2024-07-26,345752.79107185843
2024-07-29,343378.9691693788
2024-07-30,344269.01632983296
2024-07-31,345683.06894534203
2024-08-01,344115.02668708016
2024-08-02,346991.3753162633
2024-08-05,335761.8666136531
2024-08-06,333127.99853175686
2024-08-07,336047.5428497226
2024-08-08,335841.42662013293
2024-08-09,335210.55909536313
2024-08-12,334466.3032936508
2024-08-13,332830.0288402207
2024-08-14,331835.5371755356
2024-08-15,330025.8435434438
2024-08-16,330662.202330798
2024-08-19,329246.35028755566
2024-08-20,330205.8505654492
2024-08-21,330398.2045450557
2024-08-22,331556.1213235764
2024-08-23,332131.1763130287
2024-08-26,333110.0543611002
2024-08-27,334560.51529077924
2024-08-28,335788.20674281946
2024-08-29,336274.0916996754
2024-08-30,337161.52851778234
2024-09-03,338362.43483247084
2024-09-04,338253.09179833555
2024-09-05,336462.2284894572
2024-09-06,336268.80102473253
2024-09-09,338896.449240421
2024-09-10,337837.3324562393
2024-09-11,335045.23942825786
2024-09-12,333391.43096082343
2024-09-13,333540.95290973154
2024-09-16,333840.38247693406
2024-09-17,334057.27866557747
2024-09-18,332555.1001535657
2024-09-19,331986.19513780496
2024-09-20,332050.1015319068
2024-09-23,332084.2605732455
2024-09-24,333927.7003204608
2024-09-25,333596.14612467267
2024-09-26,333039.7925487397
2024-09-27,333965.17670072
2024-09-30,334788.06662456034
2024-10-01,333982.70784387685
2024-10-02,335654.6327496123
2024-10-03,334938.0278725949
2024-10-04,336135.47240757104
2024-10-07,333065.49149176857
2024-10-08,335857.89719810156
2024-10-09,336750.10513970815
2024-10-10,336241.8270087403
2024-10-11,337314.4747071004
2024-10-14,338085.4563103569
2024-10-15,334955.01580804086
2024-10-16,337756.5708753471
2024-10-17,336803.91658055945
2024-10-18,337266.3302374123
2024-10-21,335744.75061554974
2024-10-22,334954.5524888457
2024-10-23,331026.42167627334
2024-10-24,331666.6933463752
2024-10-25,331309.1816790587
2024-10-28,329852.62522170716
2024-10-29,329688.2555965155
2024-10-30,326395.78249706834
2024-10-31,322917.0852555764
2024-11-01,323898.29148257355
2024-11-04,323549.40060046565
2024-11-05,325754.8218127985
2024-11-06,336046.2771750513
2024-11-07,340990.3263356076
2024-11-08,344525.50167970714
2024-11-11,351266.32831938984
2024-11-12,349583.5825375144
2024-11-13,351468.67785974964
2024-11-14,345240.5143740286
2024-11-15,340855.18337031326
2024-11-18,343923.24012453866
2024-11-19,347378.2767147537
2024-11-20,347668.402072332
2024-11-21,346470.7766881066
2024-11-22,348865.04751439305
2024-11-25,347200.16587905464
2024-11-26,351186.0177535685
2024-11-27,347975.5009390026
2024-11-29,350054.9292742443
2024-12-02,353698.84975544224
2024-12-03,354114.6799521965
2024-12-04,363331.4506791368
2024-12-05,364357.94549449487
2024-12-06,369331.61044297984
2024-12-09,365343.87793034414
2024-12-10,368315.060768721
2024-12-11,377027.4229818022
2024-12-12,375258.1984955736
2024-12-13,375432.9256668846
2024-12-16,381934.4473970477
2024-12-17,382402.934665795
2024-12-18,369970.82852408476
2024-12-19,371254.55502340035
2024-12-20,372917.3096505268
2024-12-23,375447.3445231427
2024-12-24,382359.1993421351
2024-12-26,380020.3505157062
2024-12-27,374547.33294598496
2024-12-30,370813.44036690384
